,AverageTemperature,AverageTemperatureUncertainty,City,Country,Latitude,Longitude,time
6473,21.913,1.163,Ahmadabad,India,23.31N,72.52E,2006-12-01
6474,20.697,1.009,Ahmadabad,India,23.31N,72.52E,2007-01-01
6475,23.644,0.831,Ahmadabad,India,23.31N,72.52E,2007-02-01
6476,27.121,0.138,Ahmadabad,India,23.31N,72.52E,2007-03-01
6477,32.205,0.232,Ahmadabad,India,23.31N,72.52E,2007-04-01
6478,33.748000000000005,0.439,Ahmadabad,India,23.31N,72.52E,2007-05-01
6479,32.306999999999995,0.307,Ahmadabad,India,23.31N,72.52E,2007-06-01
6480,29.124,0.456,Ahmadabad,India,23.31N,72.52E,2007-07-01
6481,27.979,0.412,Ahmadabad,India,23.31N,72.52E,2007-08-01
6482,28.836,0.377,Ahmadabad,India,23.31N,72.52E,2007-09-01
6483,27.604,0.528,Ahmadabad,India,23.31N,72.52E,2007-10-01
6484,25.621,0.44,Ahmadabad,India,23.31N,72.52E,2007-11-01
6485,21.248,0.431,Ahmadabad,India,23.31N,72.52E,2007-12-01
6486,19.179,0.313,Ahmadabad,India,23.31N,72.52E,2008-01-01
6487,20.244,0.649,Ahmadabad,India,23.31N,72.52E,2008-02-01
6488,28.023000000000003,0.472,Ahmadabad,India,23.31N,72.52E,2008-03-01
6489,30.922,0.183,Ahmadabad,India,23.31N,72.52E,2008-04-01
6490,32.85,0.354,Ahmadabad,India,23.31N,72.52E,2008-05-01
6491,31.186,0.5870000000000001,Ahmadabad,India,23.31N,72.52E,2008-06-01
6492,28.985,0.174,Ahmadabad,India,23.31N,72.52E,2008-07-01
6493,27.246,0.315,Ahmadabad,India,23.31N,72.52E,2008-08-01
6494,28.485,0.319,Ahmadabad,India,23.31N,72.52E,2008-09-01
6495,28.69400000000001,0.356,Ahmadabad,India,23.31N,72.52E,2008-10-01
6496,25.452,0.521,Ahmadabad,India,23.31N,72.52E,2008-11-01
6497,23.316,0.484,Ahmadabad,India,23.31N,72.52E,2008-12-01
6498,21.615,0.376,Ahmadabad,India,23.31N,72.52E,2009-01-01
6499,24.19400000000001,0.225,Ahmadabad,India,23.31N,72.52E,2009-02-01
6500,28.64,0.406,Ahmadabad,India,23.31N,72.52E,2009-03-01
6501,31.847,0.352,Ahmadabad,India,23.31N,72.52E,2009-04-01
6502,34.075,0.438,Ahmadabad,India,23.31N,72.52E,2009-05-01
6503,32.957,0.131,Ahmadabad,India,23.31N,72.52E,2009-06-01
6504,29.426,0.304,Ahmadabad,India,23.31N,72.52E,2009-07-01
6505,29.072,0.249,Ahmadabad,India,23.31N,72.52E,2009-08-01
6506,29.36,0.404,Ahmadabad,India,23.31N,72.52E,2009-09-01
6507,28.299,0.416,Ahmadabad,India,23.31N,72.52E,2009-10-01
6508,25.187,0.6609999999999999,Ahmadabad,India,23.31N,72.52E,2009-11-01
6509,22.478,0.471,Ahmadabad,India,23.31N,72.52E,2009-12-01
6510,20.969,0.362,Ahmadabad,India,23.31N,72.52E,2010-01-01
9060,6.832000000000002,0.329,Aleppo,Syria,36.17N,37.79E,2000-02-01
9061,10.421,0.262,Aleppo,Syria,36.17N,37.79E,2000-03-01
9062,17.743000000000006,0.227,Aleppo,Syria,36.17N,37.79E,2000-04-01
9063,22.24,0.12,Aleppo,Syria,36.17N,37.79E,2000-05-01
9064,27.781,0.478,Aleppo,Syria,36.17N,37.79E,2000-06-01
9065,31.957,0.462,Aleppo,Syria,36.17N,37.79E,2000-07-01
9066,29.873,0.377,Aleppo,Syria,36.17N,37.79E,2000-08-01
9067,25.877,0.198,Aleppo,Syria,36.17N,37.79E,2000-09-01
9068,18.846,0.305,Aleppo,Syria,36.17N,37.79E,2000-10-01
9069,13.38,0.292,Aleppo,Syria,36.17N,37.79E,2000-11-01
9070,7.636,0.218,Aleppo,Syria,36.17N,37.79E,2000-12-01
9071,7.306,0.278,Aleppo,Syria,36.17N,37.79E,2001-01-01
9072,8.787,0.7190000000000001,Aleppo,Syria,36.17N,37.79E,2001-02-01
9073,14.904000000000002,0.255,Aleppo,Syria,36.17N,37.79E,2001-03-01
9074,17.666,0.408,Aleppo,Syria,36.17N,37.79E,2001-04-01
9075,21.19100000000001,0.5760000000000001,Aleppo,Syria,36.17N,37.79E,2001-05-01
9076,27.922,0.314,Aleppo,Syria,36.17N,37.79E,2001-06-01
9077,30.727,0.552,Aleppo,Syria,36.17N,37.79E,2001-07-01
9078,30.33,0.231,Aleppo,Syria,36.17N,37.79E,2001-08-01
9079,26.419,0.23,Aleppo,Syria,36.17N,37.79E,2001-09-01
9080,20.153,0.194,Aleppo,Syria,36.17N,37.79E,2001-10-01
9081,11.43,0.228,Aleppo,Syria,36.17N,37.79E,2001-11-01
9082,8.173,0.348,Aleppo,Syria,36.17N,37.79E,2001-12-01
9083,4.806,0.341,Aleppo,Syria,36.17N,37.79E,2002-01-01
9084,9.745,0.7390000000000001,Aleppo,Syria,36.17N,37.79E,2002-02-01
9085,12.984000000000002,0.381,Aleppo,Syria,36.17N,37.79E,2002-03-01
9086,15.722,0.328,Aleppo,Syria,36.17N,37.79E,2002-04-01
9087,21.571,0.189,Aleppo,Syria,36.17N,37.79E,2002-05-01
9088,27.554,0.151,Aleppo,Syria,36.17N,37.79E,2002-06-01
9089,30.407,0.789,Aleppo,Syria,36.17N,37.79E,2002-07-01
9090,29.396,0.35,Aleppo,Syria,36.17N,37.79E,2002-08-01
9091,26.078000000000003,0.239,Aleppo,Syria,36.17N,37.79E,2002-09-01
9092,21.185,0.185,Aleppo,Syria,36.17N,37.79E,2002-10-01
9093,13.707,0.299,Aleppo,Syria,36.17N,37.79E,2002-11-01
9094,5.473,0.193,Aleppo,Syria,36.17N,37.79E,2002-12-01
9095,7.598,0.473,Aleppo,Syria,36.17N,37.79E,2003-01-01
9096,6.077999999999999,0.368,Aleppo,Syria,36.17N,37.79E,2003-02-01
9097,9.83,0.436,Aleppo,Syria,36.17N,37.79E,2003-03-01
9098,16.322000000000006,0.484,Aleppo,Syria,36.17N,37.79E,2003-04-01
9099,24.059,0.425,Aleppo,Syria,36.17N,37.79E,2003-05-01
9100,27.373,0.286,Aleppo,Syria,36.17N,37.79E,2003-06-01
9101,30.343000000000004,0.358,Aleppo,Syria,36.17N,37.79E,2003-07-01
9102,30.795,0.52,Aleppo,Syria,36.17N,37.79E,2003-08-01
9103,25.61,0.411,Aleppo,Syria,36.17N,37.79E,2003-09-01
9104,20.955,0.194,Aleppo,Syria,36.17N,37.79E,2003-10-01
9105,12.28,0.302,Aleppo,Syria,36.17N,37.79E,2003-11-01
9106,7.194,0.162,Aleppo,Syria,36.17N,37.79E,2003-12-01
9107,6.316,0.307,Aleppo,Syria,36.17N,37.79E,2004-01-01
9108,7.077000000000001,0.384,Aleppo,Syria,36.17N,37.79E,2004-02-01
9109,13.24,0.435,Aleppo,Syria,36.17N,37.79E,2004-03-01
9110,16.525000000000002,0.341,Aleppo,Syria,36.17N,37.79E,2004-04-01
9111,21.562,0.222,Aleppo,Syria,36.17N,37.79E,2004-05-01
9112,27.305,0.338,Aleppo,Syria,36.17N,37.79E,2004-06-01
9113,30.5,0.261,Aleppo,Syria,36.17N,37.79E,2004-07-01
9114,29.282,0.366,Aleppo,Syria,36.17N,37.79E,2004-08-01
9115,26.306,0.148,Aleppo,Syria,36.17N,37.79E,2004-09-01
9116,21.446,0.355,Aleppo,Syria,36.17N,37.79E,2004-10-01
9117,12.621,0.504,Aleppo,Syria,36.17N,37.79E,2004-11-01
9118,5.571000000000001,0.233,Aleppo,Syria,36.17N,37.79E,2004-12-01
9119,6.415,0.256,Aleppo,Syria,36.17N,37.79E,2005-01-01
9120,7.257999999999999,0.39,Aleppo,Syria,36.17N,37.79E,2005-02-01
9121,12.285,0.31,Aleppo,Syria,36.17N,37.79E,2005-03-01
9122,17.283,0.285,Aleppo,Syria,36.17N,37.79E,2005-04-01
9123,22.257,0.194,Aleppo,Syria,36.17N,37.79E,2005-05-01
9124,26.582,0.243,Aleppo,Syria,36.17N,37.79E,2005-06-01
9125,30.535,0.322,Aleppo,Syria,36.17N,37.79E,2005-07-01
9126,30.156,0.248,Aleppo,Syria,36.17N,37.79E,2005-08-01
9127,25.816,0.369,Aleppo,Syria,36.17N,37.79E,2005-09-01
9128,18.423,0.552,Aleppo,Syria,36.17N,37.79E,2005-10-01
9129,11.214,0.303,Aleppo,Syria,36.17N,37.79E,2005-11-01
9130,9.044,0.359,Aleppo,Syria,36.17N,37.79E,2005-12-01
9131,5.455,0.196,Aleppo,Syria,36.17N,37.79E,2006-01-01
9132,8.437999999999999,0.33,Aleppo,Syria,36.17N,37.79E,2006-02-01
9133,12.630999999999998,0.321,Aleppo,Syria,36.17N,37.79E,2006-03-01
9134,17.417,0.7090000000000001,Aleppo,Syria,36.17N,37.79E,2006-04-01
9135,22.921,0.8029999999999999,Aleppo,Syria,36.17N,37.79E,2006-05-01
9136,28.307,0.191,Aleppo,Syria,36.17N,37.79E,2006-06-01
9137,29.614,0.172,Aleppo,Syria,36.17N,37.79E,2006-07-01
9138,30.644,0.48,Aleppo,Syria,36.17N,37.79E,2006-08-01
9139,25.925,0.274,Aleppo,Syria,36.17N,37.79E,2006-09-01
9140,19.773,0.188,Aleppo,Syria,36.17N,37.79E,2006-10-01
9141,11.031,0.202,Aleppo,Syria,36.17N,37.79E,2006-11-01
9142,5.837000000000001,0.335,Aleppo,Syria,36.17N,37.79E,2006-12-01
9143,4.724,0.348,Aleppo,Syria,36.17N,37.79E,2007-01-01
9144,8.351,0.499,Aleppo,Syria,36.17N,37.79E,2007-02-01
9145,12.045,0.248,Aleppo,Syria,36.17N,37.79E,2007-03-01
9146,14.404000000000002,0.201,Aleppo,Syria,36.17N,37.79E,2007-04-01
9147,24.139000000000006,0.473,Aleppo,Syria,36.17N,37.79E,2007-05-01
9148,28.113000000000003,0.381,Aleppo,Syria,36.17N,37.79E,2007-06-01
9149,31.132,0.648,Aleppo,Syria,36.17N,37.79E,2007-07-01
9150,30.266,0.266,Aleppo,Syria,36.17N,37.79E,2007-08-01
9151,26.777,0.46,Aleppo,Syria,36.17N,37.79E,2007-09-01
9152,21.27,0.205,Aleppo,Syria,36.17N,37.79E,2007-10-01
9153,12.863,0.199,Aleppo,Syria,36.17N,37.79E,2007-11-01
9154,6.622000000000001,0.26,Aleppo,Syria,36.17N,37.79E,2007-12-01
9155,3.063,0.404,Aleppo,Syria,36.17N,37.79E,2008-01-01
9156,7.025,0.402,Aleppo,Syria,36.17N,37.79E,2008-02-01
9157,15.067,0.264,Aleppo,Syria,36.17N,37.79E,2008-03-01
9158,19.416,0.804,Aleppo,Syria,36.17N,37.79E,2008-04-01
9159,21.837,0.589,Aleppo,Syria,36.17N,37.79E,2008-05-01
9160,28.119,0.485,Aleppo,Syria,36.17N,37.79E,2008-06-01
9161,30.787,0.411,Aleppo,Syria,36.17N,37.79E,2008-07-01
9162,31.206,0.644,Aleppo,Syria,36.17N,37.79E,2008-08-01
9163,26.287,0.442,Aleppo,Syria,36.17N,37.79E,2008-09-01
9164,19.988,0.42,Aleppo,Syria,36.17N,37.79E,2008-10-01
9165,13.711,0.189,Aleppo,Syria,36.17N,37.79E,2008-11-01
9166,6.575,0.198,Aleppo,Syria,36.17N,37.79E,2008-12-01
9167,5.742000000000001,0.188,Aleppo,Syria,36.17N,37.79E,2009-01-01
9168,8.866,0.349,Aleppo,Syria,36.17N,37.79E,2009-02-01
9169,11.099,0.235,Aleppo,Syria,36.17N,37.79E,2009-03-01
9170,16.305000000000003,0.27,Aleppo,Syria,36.17N,37.79E,2009-04-01
9171,22.188,0.247,Aleppo,Syria,36.17N,37.79E,2009-05-01
9172,28.337,0.179,Aleppo,Syria,36.17N,37.79E,2009-06-01
9173,30.216,0.466,Aleppo,Syria,36.17N,37.79E,2009-07-01
9174,29.833,0.489,Aleppo,Syria,36.17N,37.79E,2009-08-01
9175,24.927,0.313,Aleppo,Syria,36.17N,37.79E,2009-09-01
9176,21.477,0.299,Aleppo,Syria,36.17N,37.79E,2009-10-01
9177,12.324000000000002,0.159,Aleppo,Syria,36.17N,37.79E,2009-11-01
9178,9.943,0.279,Aleppo,Syria,36.17N,37.79E,2009-12-01
9179,8.779,0.286,Aleppo,Syria,36.17N,37.79E,2010-01-01
11729,14.3,0.166,Alexandria,Egypt,31.35N,30.16E,2000-02-01
11730,15.266000000000002,0.226,Alexandria,Egypt,31.35N,30.16E,2000-03-01
11731,19.556,0.302,Alexandria,Egypt,31.35N,30.16E,2000-04-01
11732,21.828000000000003,0.328,Alexandria,Egypt,31.35N,30.16E,2000-05-01
11733,24.619,0.309,Alexandria,Egypt,31.35N,30.16E,2000-06-01
11734,27.091,0.207,Alexandria,Egypt,31.35N,30.16E,2000-07-01
11735,26.93,0.242,Alexandria,Egypt,31.35N,30.16E,2000-08-01
11736,25.939,0.332,Alexandria,Egypt,31.35N,30.16E,2000-09-01
11737,22.842,0.331,Alexandria,Egypt,31.35N,30.16E,2000-10-01
11738,20.524,0.298,Alexandria,Egypt,31.35N,30.16E,2000-11-01
11739,16.46,0.253,Alexandria,Egypt,31.35N,30.16E,2000-12-01
11740,15.312,0.228,Alexandria,Egypt,31.35N,30.16E,2001-01-01
11741,15.403,0.3,Alexandria,Egypt,31.35N,30.16E,2001-02-01
11742,18.834,0.598,Alexandria,Egypt,31.35N,30.16E,2001-03-01
11743,19.709000000000003,0.133,Alexandria,Egypt,31.35N,30.16E,2001-04-01
11744,22.533,0.197,Alexandria,Egypt,31.35N,30.16E,2001-05-01
11745,24.652,0.271,Alexandria,Egypt,31.35N,30.16E,2001-06-01
11746,27.094,0.231,Alexandria,Egypt,31.35N,30.16E,2001-07-01
11747,28.246,0.279,Alexandria,Egypt,31.35N,30.16E,2001-08-01
11748,26.963,0.333,Alexandria,Egypt,31.35N,30.16E,2001-09-01
11749,23.599,0.306,Alexandria,Egypt,31.35N,30.16E,2001-10-01
11750,19.744,0.208,Alexandria,Egypt,31.35N,30.16E,2001-11-01
11751,15.366,0.436,Alexandria,Egypt,31.35N,30.16E,2001-12-01
11752,13.399,0.29,Alexandria,Egypt,31.35N,30.16E,2002-01-01
11753,15.941,0.356,Alexandria,Egypt,31.35N,30.16E,2002-02-01
11754,17.495,0.406,Alexandria,Egypt,31.35N,30.16E,2002-03-01
11755,18.956000000000003,0.253,Alexandria,Egypt,31.35N,30.16E,2002-04-01
11756,21.926,0.221,Alexandria,Egypt,31.35N,30.16E,2002-05-01
11757,24.895,0.204,Alexandria,Egypt,31.35N,30.16E,2002-06-01
11758,28.197,0.336,Alexandria,Egypt,31.35N,30.16E,2002-07-01
11759,28.157,0.235,Alexandria,Egypt,31.35N,30.16E,2002-08-01
11760,27.246,0.198,Alexandria,Egypt,31.35N,30.16E,2002-09-01
11761,24.016,0.405,Alexandria,Egypt,31.35N,30.16E,2002-10-01
11762,20.899,0.307,Alexandria,Egypt,31.35N,30.16E,2002-11-01
11763,16.347,0.228,Alexandria,Egypt,31.35N,30.16E,2002-12-01
11764,16.085,0.317,Alexandria,Egypt,31.35N,30.16E,2003-01-01
11765,13.814,0.175,Alexandria,Egypt,31.35N,30.16E,2003-02-01
11766,15.157,0.379,Alexandria,Egypt,31.35N,30.16E,2003-03-01
11767,18.846,0.221,Alexandria,Egypt,31.35N,30.16E,2003-04-01
11768,23.266,0.381,Alexandria,Egypt,31.35N,30.16E,2003-05-01
11769,25.533,0.293,Alexandria,Egypt,31.35N,30.16E,2003-06-01
11770,27.227,0.499,Alexandria,Egypt,31.35N,30.16E,2003-07-01
11771,27.841,0.413,Alexandria,Egypt,31.35N,30.16E,2003-08-01
11772,26.285,0.386,Alexandria,Egypt,31.35N,30.16E,2003-09-01
11773,23.98,0.364,Alexandria,Egypt,31.35N,30.16E,2003-10-01
11774,20.731,0.368,Alexandria,Egypt,31.35N,30.16E,2003-11-01
11775,15.892,0.201,Alexandria,Egypt,31.35N,30.16E,2003-12-01
11776,13.955,0.486,Alexandria,Egypt,31.35N,30.16E,2004-01-01
11777,15.055,0.256,Alexandria,Egypt,31.35N,30.16E,2004-02-01
11778,17.338,0.311,Alexandria,Egypt,31.35N,30.16E,2004-03-01
11779,18.936,0.302,Alexandria,Egypt,31.35N,30.16E,2004-04-01
11780,21.635,0.356,Alexandria,Egypt,31.35N,30.16E,2004-05-01
11781,24.368,0.296,Alexandria,Egypt,31.35N,30.16E,2004-06-01
11782,27.156,0.192,Alexandria,Egypt,31.35N,30.16E,2004-07-01
11783,27.301,0.294,Alexandria,Egypt,31.35N,30.16E,2004-08-01
11784,25.897,0.286,Alexandria,Egypt,31.35N,30.16E,2004-09-01
11785,24.121,0.404,Alexandria,Egypt,31.35N,30.16E,2004-10-01
11786,20.858,0.148,Alexandria,Egypt,31.35N,30.16E,2004-11-01
11787,16.15,0.139,Alexandria,Egypt,31.35N,30.16E,2004-12-01
11788,14.989,0.266,Alexandria,Egypt,31.35N,30.16E,2005-01-01
11789,14.617,0.342,Alexandria,Egypt,31.35N,30.16E,2005-02-01
11790,17.123,0.26,Alexandria,Egypt,31.35N,30.16E,2005-03-01
11791,18.904000000000003,0.256,Alexandria,Egypt,31.35N,30.16E,2005-04-01
11792,21.842,0.138,Alexandria,Egypt,31.35N,30.16E,2005-05-01
11793,24.595,0.102,Alexandria,Egypt,31.35N,30.16E,2005-06-01
11794,27.064,0.23,Alexandria,Egypt,31.35N,30.16E,2005-07-01
11795,27.88,0.139,Alexandria,Egypt,31.35N,30.16E,2005-08-01
11796,26.702,0.129,Alexandria,Egypt,31.35N,30.16E,2005-09-01
11797,23.157,0.397,Alexandria,Egypt,31.35N,30.16E,2005-10-01
11798,19.399,0.175,Alexandria,Egypt,31.35N,30.16E,2005-11-01
11799,16.715999999999998,0.246,Alexandria,Egypt,31.35N,30.16E,2005-12-01
11800,14.380999999999998,0.241,Alexandria,Egypt,31.35N,30.16E,2006-01-01
11801,15.274,0.337,Alexandria,Egypt,31.35N,30.16E,2006-02-01
11802,17.107,0.354,Alexandria,Egypt,31.35N,30.16E,2006-03-01
11803,19.486,0.262,Alexandria,Egypt,31.35N,30.16E,2006-04-01
11804,21.543000000000003,0.346,Alexandria,Egypt,31.35N,30.16E,2006-05-01
11805,25.403,0.222,Alexandria,Egypt,31.35N,30.16E,2006-06-01
11806,26.799,0.214,Alexandria,Egypt,31.35N,30.16E,2006-07-01
11807,28.105,0.243,Alexandria,Egypt,31.35N,30.16E,2006-08-01
11808,26.655,0.18,Alexandria,Egypt,31.35N,30.16E,2006-09-01
11809,23.752,0.168,Alexandria,Egypt,31.35N,30.16E,2006-10-01
11810,19.154,0.342,Alexandria,Egypt,31.35N,30.16E,2006-11-01
11811,16.119,0.381,Alexandria,Egypt,31.35N,30.16E,2006-12-01
11812,14.677,0.334,Alexandria,Egypt,31.35N,30.16E,2007-01-01
11813,15.367,0.411,Alexandria,Egypt,31.35N,30.16E,2007-02-01
11814,17.135,0.4320000000000001,Alexandria,Egypt,31.35N,30.16E,2007-03-01
11815,18.729000000000006,0.22,Alexandria,Egypt,31.35N,30.16E,2007-04-01
11816,22.624,0.184,Alexandria,Egypt,31.35N,30.16E,2007-05-01
11817,25.751,0.259,Alexandria,Egypt,31.35N,30.16E,2007-06-01
11818,27.719,0.2,Alexandria,Egypt,31.35N,30.16E,2007-07-01
11819,28.092,0.226,Alexandria,Egypt,31.35N,30.16E,2007-08-01
11820,26.472,0.4370000000000001,Alexandria,Egypt,31.35N,30.16E,2007-09-01
11821,24.387,0.232,Alexandria,Egypt,31.35N,30.16E,2007-10-01
11822,20.753,0.236,Alexandria,Egypt,31.35N,30.16E,2007-11-01
11823,16.387,0.316,Alexandria,Egypt,31.35N,30.16E,2007-12-01
11824,14.02,0.371,Alexandria,Egypt,31.35N,30.16E,2008-01-01
11825,14.4,0.3670000000000001,Alexandria,Egypt,31.35N,30.16E,2008-02-01
11826,19.03,0.245,Alexandria,Egypt,31.35N,30.16E,2008-03-01
11827,20.027,0.248,Alexandria,Egypt,31.35N,30.16E,2008-04-01
11828,22.429,0.316,Alexandria,Egypt,31.35N,30.16E,2008-05-01
11829,26.202,0.268,Alexandria,Egypt,31.35N,30.16E,2008-06-01
11830,27.484,0.29,Alexandria,Egypt,31.35N,30.16E,2008-07-01
11831,28.138,0.214,Alexandria,Egypt,31.35N,30.16E,2008-08-01
11832,27.144,0.274,Alexandria,Egypt,31.35N,30.16E,2008-09-01
11833,23.322,0.2,Alexandria,Egypt,31.35N,30.16E,2008-10-01
11834,21.191,0.394,Alexandria,Egypt,31.35N,30.16E,2008-11-01
11835,17.480999999999998,0.357,Alexandria,Egypt,31.35N,30.16E,2008-12-01
11836,15.800999999999998,0.344,Alexandria,Egypt,31.35N,30.16E,2009-01-01
11837,15.592,0.353,Alexandria,Egypt,31.35N,30.16E,2009-02-01
11838,16.57,0.235,Alexandria,Egypt,31.35N,30.16E,2009-03-01
11839,19.384,0.446,Alexandria,Egypt,31.35N,30.16E,2009-04-01
11840,22.016,0.593,Alexandria,Egypt,31.35N,30.16E,2009-05-01
11841,26.439,0.334,Alexandria,Egypt,31.35N,30.16E,2009-06-01
11842,27.663,0.395,Alexandria,Egypt,31.35N,30.16E,2009-07-01
11843,27.372,0.342,Alexandria,Egypt,31.35N,30.16E,2009-08-01
11844,26.672,0.215,Alexandria,Egypt,31.35N,30.16E,2009-09-01
11845,24.764,0.24,Alexandria,Egypt,31.35N,30.16E,2009-10-01
11846,20.336,0.355,Alexandria,Egypt,31.35N,30.16E,2009-11-01
11847,17.436999999999998,0.495,Alexandria,Egypt,31.35N,30.16E,2009-12-01
11848,16.259,0.338,Alexandria,Egypt,31.35N,30.16E,2010-01-01
14834,-2.0939999999999994,0.366,Ankara,Turkey,39.38N,33.29E,2000-02-01
14835,3.0450000000000004,0.369,Ankara,Turkey,39.38N,33.29E,2000-03-01
14836,12.013,0.187,Ankara,Turkey,39.38N,33.29E,2000-04-01
14837,14.13,0.123,Ankara,Turkey,39.38N,33.29E,2000-05-01
14838,18.459,0.264,Ankara,Turkey,39.38N,33.29E,2000-06-01
14839,24.84,0.5,Ankara,Turkey,39.38N,33.29E,2000-07-01
14840,22.083,0.222,Ankara,Turkey,39.38N,33.29E,2000-08-01
14841,18.03700000000001,0.198,Ankara,Turkey,39.38N,33.29E,2000-09-01
14842,10.828,0.424,Ankara,Turkey,39.38N,33.29E,2000-10-01
14843,6.9670000000000005,0.44,Ankara,Turkey,39.38N,33.29E,2000-11-01
14844,0.984,0.406,Ankara,Turkey,39.38N,33.29E,2000-12-01
14845,1.396,0.306,Ankara,Turkey,39.38N,33.29E,2001-01-01
14846,2.769,0.207,Ankara,Turkey,39.38N,33.29E,2001-02-01
14847,10.153,0.34,Ankara,Turkey,39.38N,33.29E,2001-03-01
14848,11.483,0.234,Ankara,Turkey,39.38N,33.29E,2001-04-01
14849,13.87,0.166,Ankara,Turkey,39.38N,33.29E,2001-05-01
14850,20.57,0.609,Ankara,Turkey,39.38N,33.29E,2001-06-01
14851,24.697000000000006,0.564,Ankara,Turkey,39.38N,33.29E,2001-07-01
14852,23.747,0.417,Ankara,Turkey,39.38N,33.29E,2001-08-01
14853,19.671000000000006,0.338,Ankara,Turkey,39.38N,33.29E,2001-09-01
14854,12.011,0.293,Ankara,Turkey,39.38N,33.29E,2001-10-01
14855,5.817,0.183,Ankara,Turkey,39.38N,33.29E,2001-11-01
14856,1.65,0.317,Ankara,Turkey,39.38N,33.29E,2001-12-01
14857,-5.372999999999998,0.638,Ankara,Turkey,39.38N,33.29E,2002-01-01
14858,3.228,0.6409999999999999,Ankara,Turkey,39.38N,33.29E,2002-02-01
14859,7.609,0.268,Ankara,Turkey,39.38N,33.29E,2002-03-01
14860,9.481,0.166,Ankara,Turkey,39.38N,33.29E,2002-04-01
14861,15.050999999999998,0.188,Ankara,Turkey,39.38N,33.29E,2002-05-01
14862,19.438,0.206,Ankara,Turkey,39.38N,33.29E,2002-06-01
14863,23.673,0.362,Ankara,Turkey,39.38N,33.29E,2002-07-01
14864,21.72,0.42,Ankara,Turkey,39.38N,33.29E,2002-08-01
14865,17.863000000000003,0.271,Ankara,Turkey,39.38N,33.29E,2002-09-01
14866,12.581,0.383,Ankara,Turkey,39.38N,33.29E,2002-10-01
14867,6.78,0.288,Ankara,Turkey,39.38N,33.29E,2002-11-01
14868,-2.3510000000000004,0.424,Ankara,Turkey,39.38N,33.29E,2002-12-01
14869,3.649,0.375,Ankara,Turkey,39.38N,33.29E,2003-01-01
14870,-1.2980000000000005,0.1639999999999999,Ankara,Turkey,39.38N,33.29E,2003-02-01
14871,2.092,0.319,Ankara,Turkey,39.38N,33.29E,2003-03-01
14872,9.239,0.308,Ankara,Turkey,39.38N,33.29E,2003-04-01
14873,17.09,0.176,Ankara,Turkey,39.38N,33.29E,2003-05-01
14874,20.302,0.385,Ankara,Turkey,39.38N,33.29E,2003-06-01
14875,22.716,0.54,Ankara,Turkey,39.38N,33.29E,2003-07-01
14876,23.384,0.495,Ankara,Turkey,39.38N,33.29E,2003-08-01
14877,17.311,0.294,Ankara,Turkey,39.38N,33.29E,2003-09-01
14878,13.441,0.363,Ankara,Turkey,39.38N,33.29E,2003-10-01
14879,6.524,0.261,Ankara,Turkey,39.38N,33.29E,2003-11-01
14880,0.962,0.221,Ankara,Turkey,39.38N,33.29E,2003-12-01
14881,-0.913,0.321,Ankara,Turkey,39.38N,33.29E,2004-01-01
14882,1.4269999999999998,0.241,Ankara,Turkey,39.38N,33.29E,2004-02-01
14883,6.045,0.294,Ankara,Turkey,39.38N,33.29E,2004-03-01
14884,9.987,0.271,Ankara,Turkey,39.38N,33.29E,2004-04-01
14885,14.45,0.204,Ankara,Turkey,39.38N,33.29E,2004-05-01
14886,18.637,0.309,Ankara,Turkey,39.38N,33.29E,2004-06-01
14887,22.246,0.305,Ankara,Turkey,39.38N,33.29E,2004-07-01
14888,22.197,0.314,Ankara,Turkey,39.38N,33.29E,2004-08-01
14889,18.165000000000006,0.226,Ankara,Turkey,39.38N,33.29E,2004-09-01
14890,13.322,0.464,Ankara,Turkey,39.38N,33.29E,2004-10-01
14891,5.894,0.189,Ankara,Turkey,39.38N,33.29E,2004-11-01
14892,0.4409999999999998,0.25,Ankara,Turkey,39.38N,33.29E,2004-12-01
14893,1.628,0.4,Ankara,Turkey,39.38N,33.29E,2005-01-01
14894,1.247,0.247,Ankara,Turkey,39.38N,33.29E,2005-02-01
14895,5.394,0.291,Ankara,Turkey,39.38N,33.29E,2005-03-01
14896,10.414,0.199,Ankara,Turkey,39.38N,33.29E,2005-04-01
14897,15.137,0.345,Ankara,Turkey,39.38N,33.29E,2005-05-01
14898,18.416,0.35,Ankara,Turkey,39.38N,33.29E,2005-06-01
14899,23.779,0.38,Ankara,Turkey,39.38N,33.29E,2005-07-01
14900,24.02,0.198,Ankara,Turkey,39.38N,33.29E,2005-08-01
14901,17.775000000000006,0.209,Ankara,Turkey,39.38N,33.29E,2005-09-01
14902,10.211,0.268,Ankara,Turkey,39.38N,33.29E,2005-10-01
14903,5.21,0.357,Ankara,Turkey,39.38N,33.29E,2005-11-01
14904,1.624,0.45,Ankara,Turkey,39.38N,33.29E,2005-12-01
14905,-2.842,0.319,Ankara,Turkey,39.38N,33.29E,2006-01-01
14906,0.0509999999999999,0.763,Ankara,Turkey,39.38N,33.29E,2006-02-01
14907,6.667000000000001,0.234,Ankara,Turkey,39.38N,33.29E,2006-03-01
14908,11.586,0.193,Ankara,Turkey,39.38N,33.29E,2006-04-01
14909,15.446,0.364,Ankara,Turkey,39.38N,33.29E,2006-05-01
14910,20.523000000000003,0.306,Ankara,Turkey,39.38N,33.29E,2006-06-01
14911,22.054,0.405,Ankara,Turkey,39.38N,33.29E,2006-07-01
